dataset,datasetId,siteName,siteId,siteVisitName,siteVisitId,observationId,featureId,featureType,featureTypeId,parameter,parameterId,result,resultId,resultUnit,resultUnitId,method,methodId,resultTime,instrumentId,instrumentType,instrumentTypeId
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAKAN0001,http://linked.data.gov.au/dataset/ausplots/site-saakan0001,20181019,http://linked.data.gov.au/dataset/ausplots/sv-58610,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_max-58610,http://linked.data.gov.au/dataset/ausplots/climate_id-saakan0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,maximum temperature,http://linked.data.gov.au/def/tern-cv/c7a0ab55-d1f5-4901-9dc7-a13c352dee6b,28.0423,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2018-10-19T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0016,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0016,20130515,http://linked.data.gov.au/dataset/ausplots/sv-53498,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_max-53498,http://linked.data.gov.au/dataset/ausplots/climate_id-qdamgd0016,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,maximum temperature,http://linked.data.gov.au/def/tern-cv/c7a0ab55-d1f5-4901-9dc7-a13c352dee6b,41.1133,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2013-05-15T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAFIN0015,http://linked.data.gov.au/dataset/ausplots/site-ntafin0015,20111108,http://linked.data.gov.au/dataset/ausplots/sv-53635,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_max-53635,http://linked.data.gov.au/dataset/ausplots/climate_id-ntafin0015,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,maximum temperature,http://linked.data.gov.au/def/tern-cv/c7a0ab55-d1f5-4901-9dc7-a13c352dee6b,41.1358,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2011-11-08T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0009,http://linked.data.gov.au/dataset/ausplots/site-waapil0009,20150902,http://linked.data.gov.au/dataset/ausplots/sv-57606,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_max-57606,http://linked.data.gov.au/dataset/ausplots/climate_id-waapil0009,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,maximum temperature,http://linked.data.gov.au/def/tern-cv/c7a0ab55-d1f5-4901-9dc7-a13c352dee6b,43.1954,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2015-09-02T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDASSD0015,http://linked.data.gov.au/dataset/ausplots/site-qdassd0015,20140508,http://linked.data.gov.au/dataset/ausplots/sv-56924,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-56924,http://linked.data.gov.au/dataset/ausplots/climate_id-qdassd0015,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,23.8001,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2014-05-08T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0020,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0020,20140807,http://linked.data.gov.au/dataset/ausplots/sv-56984,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-56984,http://linked.data.gov.au/dataset/ausplots/climate_id-nsamdd0020,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,17.985,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2014-08-07T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0028,http://linked.data.gov.au/dataset/ausplots/site-qdagup0028,20130719,http://linked.data.gov.au/dataset/ausplots/sv-53487,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-53487,http://linked.data.gov.au/dataset/ausplots/climate_id-qdagup0028,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,27.1764,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2013-07-19T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,VCAAUA0007,http://linked.data.gov.au/dataset/ausplots/site-vcaaua0007,20180127,http://linked.data.gov.au/dataset/ausplots/sv-58543,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-58543,http://linked.data.gov.au/dataset/ausplots/climate_id-vcaaua0007,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,5.79828,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2018-01-27T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABBS0006,http://linked.data.gov.au/dataset/ausplots/site-nsabbs0006,20180515,http://linked.data.gov.au/dataset/ausplots/sv-58557,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-58557,http://linked.data.gov.au/dataset/ausplots/climate_id-nsabbs0006,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,19.064,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2018-05-15T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SASRIV0001,http://linked.data.gov.au/dataset/ausplots/site-sasriv0001,20190430,http://linked.data.gov.au/dataset/ausplots/sv-58758,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-58758,http://linked.data.gov.au/dataset/ausplots/climate_id-sasriv0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,17.486,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2019-04-30T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,VCAMDD0002,http://linked.data.gov.au/dataset/ausplots/site-vcamdd0002,20150120,http://linked.data.gov.au/dataset/ausplots/sv-56990,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-56990,http://linked.data.gov.au/dataset/ausplots/climate_id-vcamdd0002,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,16.6583,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2015-01-20T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAFIN0003,http://linked.data.gov.au/dataset/ausplots/site-ntafin0003,20110924,http://linked.data.gov.au/dataset/ausplots/sv-53623,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-53623,http://linked.data.gov.au/dataset/ausplots/climate_id-ntafin0003,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,21.3912,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2011-09-24T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0023,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0023,20140810,http://linked.data.gov.au/dataset/ausplots/sv-57083,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-57083,http://linked.data.gov.au/dataset/ausplots/climate_id-nsamdd0023,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,18.6894,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2014-08-10T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0006,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0006,20140530,http://linked.data.gov.au/dataset/ausplots/sv-56954,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-56954,http://linked.data.gov.au/dataset/ausplots/climate_id-nsamdd0006,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,17.8786,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2014-05-30T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAABHC0002,http://linked.data.gov.au/dataset/ausplots/site-saabhc0002,20180420,http://linked.data.gov.au/dataset/ausplots/sv-58563,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-58563,http://linked.data.gov.au/dataset/ausplots/climate_id-saabhc0002,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,18.2308,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2018-04-20T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAEIU0002,http://linked.data.gov.au/dataset/ausplots/site-qdaeiu0002,20130612,http://linked.data.gov.au/dataset/ausplots/sv-53523,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-53523,http://linked.data.gov.au/dataset/ausplots/climate_id-qdaeiu0002,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,21.5363,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2013-06-12T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0016,http://linked.data.gov.au/dataset/ausplots/site-satflb0016,20130806,http://linked.data.gov.au/dataset/ausplots/sv-53547,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-53547,http://linked.data.gov.au/dataset/ausplots/climate_id-satflb0016,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,18.0932,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2013-08-06T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMGD0021,http://linked.data.gov.au/dataset/ausplots/site-qdamgd0021,20130518,http://linked.data.gov.au/dataset/ausplots/sv-53543,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-53543,http://linked.data.gov.au/dataset/ausplots/climate_id-qdamgd0021,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,24.5475,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2013-05-18T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0005,http://linked.data.gov.au/dataset/ausplots/site-qdagup0005,20130618,http://linked.data.gov.au/dataset/ausplots/sv-53528,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-53528,http://linked.data.gov.au/dataset/ausplots/climate_id-qdagup0005,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,25.7347,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2013-06-18T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0016,http://linked.data.gov.au/dataset/ausplots/site-satflb0016,20180808,http://linked.data.gov.au/dataset/ausplots/sv-58651,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-58651,http://linked.data.gov.au/dataset/ausplots/climate_id-satflb0016,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,18.0932,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2018-08-08T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0002,http://linked.data.gov.au/dataset/ausplots/site-satflb0002,20120814,http://linked.data.gov.au/dataset/ausplots/sv-53703,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-53703,http://linked.data.gov.au/dataset/ausplots/climate_id-satflb0002,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,14.9368,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2012-08-14T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTABRT0006,http://linked.data.gov.au/dataset/ausplots/site-ntabrt0006,20200808,http://linked.data.gov.au/dataset/ausplots/sv-58864,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-58864,http://linked.data.gov.au/dataset/ausplots/climate_id-ntabrt0006,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,22.6662,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2020-08-08T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTTDMR0002,http://linked.data.gov.au/dataset/ausplots/site-nttdmr0002,20140314,http://linked.data.gov.au/dataset/ausplots/sv-53581,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-53581,http://linked.data.gov.au/dataset/ausplots/climate_id-nttdmr0002,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,26.633,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2014-03-14T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAARIV0008,http://linked.data.gov.au/dataset/ausplots/site-saariv0008,20160202,http://linked.data.gov.au/dataset/ausplots/sv-58056,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-58056,http://linked.data.gov.au/dataset/ausplots/climate_id-saariv0008,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,17.3032,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2016-02-02T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAGUP0024,http://linked.data.gov.au/dataset/ausplots/site-qdagup0024,20130717,http://linked.data.gov.au/dataset/ausplots/sv-53485,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-53485,http://linked.data.gov.au/dataset/ausplots/climate_id-qdagup0024,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,26.382,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2013-07-17T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SASMDD0010,http://linked.data.gov.au/dataset/ausplots/site-sasmdd0010,20120307,http://linked.data.gov.au/dataset/ausplots/sv-57064,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-57064,http://linked.data.gov.au/dataset/ausplots/climate_id-sasmdd0010,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,17.3209,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2012-03-07T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMII0002,http://linked.data.gov.au/dataset/ausplots/site-qdamii0002,20140311,http://linked.data.gov.au/dataset/ausplots/sv-53546,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_min-53546,http://linked.data.gov.au/dataset/ausplots/climate_id-qdamii0002,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,minimum temperature,http://linked.data.gov.au/def/tern-cv/ccbfa04b-a70b-4ee8-b3d2-0652d33b8c9e,6.24895,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2014-03-11T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSTSYB0006,http://linked.data.gov.au/dataset/ausplots/site-nstsyb0006,20151119,http://linked.data.gov.au/dataset/ausplots/sv-58502,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_min-58502,http://linked.data.gov.au/dataset/ausplots/climate_id-nstsyb0006,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,minimum temperature,http://linked.data.gov.au/def/tern-cv/ccbfa04b-a70b-4ee8-b3d2-0652d33b8c9e,-1.25138,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2015-11-19T00:00:00Z,N/A,N/A,N/A
